account_id,customer_id,branch_id,account_type,opened_date,current_balance,account_status
A002513,C00111,B00701,Premium Savings,2022-08-15,249484.4,Active
A002514,C03404,B00701,Savings,2023-09-02,141398.44,Active
A002515,C00177,B00201,Current,2020-02-09,159261.84,Active
A002516,C04346,B00801,Current,2024-04-07,151633.93,Active
A002517,C00238,B00701,Salary,2022-11-02,76119.73,Active
A002518,C01784,B00501,Premium Savings,2024-11-24,272640.28,Active
A002519,C00440,B00701,Premium Savings,2024-11-03,301695.83,Active
A002520,C01863,B00601,Salary,2024-07-23,150946.67,Active
A002521,C04599,B00801,Savings,2023-03-10,122371.45,Active
A002522,C03451,B01001,Premium Savings,2023-03-16,0.0,Active
A002523,C01295,B00201,Savings,2024-01-18,266508.55,Active
A002524,C03474,B00701,Salary,2024-09-23,273410.09,Active
A002525,C01676,B00401,Premium Savings,2021-01-26,247945.96,Active
A002526,C01245,B00301,Premium Savings,2024-10-18,302863.59,Active
A002527,C03326,B00401,Current,2020-01-31,260013.46,Active
A002528,C01299,B00901,Current,2022-04-21,162884.25,Active
A002529,C00310,B00401,Savings,2021-10-22,136024.07,Active
A002530,C02376,B00901,Current,2024-06-05,212651.61,Active
A002531,C02024,B00101,Current,2024-06-22,113866.4,Active
A002532,C00084,B01001,Salary,2021-08-12,330064.02,Active
A002533,C02628,B00301,Premium Savings,2023-04-09,216491.34,Active
A002534,C04396,B00501,Current,2023-09-04,278702.66,Active
A002535,C04050,B01001,Premium Savings,2024-05-06,131506.88,Active
A002536,C01433,B00401,Premium Savings,2023-09-19,35747.55,Active
A002537,C02300,B00301,Salary,2023-01-31,51549.37,Active
A002538,C01529,B00901,Current,2023-03-12,280262.47,Active
A002539,C01349,B01001,Savings,2021-06-01,243803.68,Active
A002540,C03315,B00101,Savings,2024-01-31,160278.65,Active
A002541,C01309,B00501,Salary,2024-12-03,115903.94,Active
A002542,C04865,B00101,Premium Savings,2021-06-28,424097.4,Active
A002543,C03759,B01001,Savings,2020-10-12,111432.92,Active
A002544,C02587,B00301,Savings,2021-01-23,242313.1,Active
A002545,C01856,B00201,Premium Savings,2024-11-08,62332.45,Active
A002546,C00239,B01001,Current,2022-02-23,407892.52,Active
A002547,C04572,B00301,Savings,2020-10-07,232890.93,Active
A002548,C00459,B01001,Salary,2023-10-16,103391.46,Active
A002549,C04958,B00401,Current,2024-08-09,0.0,Active
A002550,C01142,B00301,Current,2022-12-14,294913.89,Active
A002551,C02900,B01001,Savings,2021-07-18,153885.24,Active
A002552,C00540,B00101,Premium Savings,2022-03-02,284580.15,Active
A002553,C01313,B00101,Savings,2023-04-27,176259.98,Active
A002554,C04584,B00601,Savings,2022-07-02,241354.25,Active
A002555,C04566,B00901,Savings,2022-09-13,380081.27,Active
A002556,C00581,B01001,Salary,2023-07-05,351279.6,Active
A002557,C04675,B00201,Current,2023-12-10,154914.41,Active
A002558,C00505,B00401,Savings,2024-05-23,103646.62,Active
A002559,C00524,B00601,Premium Savings,2023-05-17,125559.44,Active
A002560,C02729,B00201,Premium Savings,2020-11-24,88151.63,Active
A002561,C00049,B00201,Premium Savings,2022-02-06,100206.5,Active
A002562,C01158,B00501,Salary,2023-04-30,172508.2,Active
A002563,C01734,B00901,Savings,2021-08-17,176996.35,Active
A002564,C03906,B00201,Salary,2020-04-15,118507.16,Active
A002565,C04863,B00401,Premium Savings,2020-02-03,317173.71,Active
A002566,C04945,B00101,Current,2021-07-31,276006.95,Active
A002567,C01486,B00101,Salary,2021-12-07,312683.15,Active
A002568,C03661,B00501,Savings,2022-05-19,414283.39,Active
A002569,C02654,B00201,Salary,2023-02-06,68949.61,Active
A002570,C00528,B00801,Current,2022-10-10,65560.76,Active
A002571,C00380,B00601,Savings,2021-05-08,0.0,Active
A002572,C02708,B00901,Premium Savings,2024-04-09,298166.13,Active
A002573,C02588,B00401,Current,2021-01-24,230554.95,Active
A002574,C01241,B00801,Savings,2021-06-16,334147.95,Active
A002575,C01743,B00801,Savings,2021-04-10,231370.58,Active
A002576,C00009,B00501,Salary,2020-12-30,174467.85,Active
A002577,C03752,B00601,Salary,2021-12-30,276535.78,Active
A002578,C03119,B00401,Current,2024-06-03,186788.13,Active
A002579,C02093,B00801,Current,2024-07-07,120283.99,Active
A002580,C02754,B01001,Premium Savings,2020-06-22,230979.28,Active
A002581,C00308,B01001,Premium Savings,2021-09-04,253426.38,Active
A002582,C00515,B01001,Salary,2024-02-13,0.0,Active
A002583,C02118,B00901,Premium Savings,2024-06-25,224533.96,Active
A002584,C00136,B00901,Salary,2022-03-01,68396.05,Active
A002585,C02210,B00301,Current,2024-04-15,351781.32,Active
A002586,C04554,B00701,Premium Savings,2020-12-09,201792.93,Active
A002587,C03129,B00801,Salary,2022-10-02,200121.02,Active
A002588,C04407,B00701,Salary,2022-12-18,127678.59,Active
A002589,C01394,B00501,Savings,2020-12-12,149603.26,Active
A002590,C04515,B00401,Current,2021-04-21,66676.46,Active
A002591,C01028,B00201,Savings,2021-07-18,227168.53,Active
A002592,C02753,B00701,Savings,2020-01-23,247806.58,Active
A002593,C00214,B00601,Savings,2024-05-26,167565.27,Active
A002594,C00814,B00601,Salary,2023-06-21,249056.02,Active
A002595,C02557,B00601,Premium Savings,2021-12-25,178613.18,Active
A002596,C01632,B00901,Salary,2020-04-24,187950.97,Active
A002597,C04587,B00501,Salary,2020-07-08,115469.77,Active
A002598,C04424,B01001,Savings,2021-06-11,1390.29,Active
A002599,C02917,B00401,Premium Savings,2022-11-03,69742.48,Active
A002600,C04693,B00401,Salary,2020-10-16,190270.76,Active
A002601,C02542,B00301,Premium Savings,2022-01-31,247425.82,Active
A002602,C03050,B00501,Current,2022-02-08,93232.97,Active
A002603,C00768,B00601,Savings,2020-10-19,247763.22,Active
A002604,C04855,B00201,Savings,2023-12-07,205619.63,Active
A002605,C01971,B00201,Salary,2020-02-21,23377.09,Active
A002606,C01497,B00201,Salary,2024-01-26,185098.66,Active
A002607,C03314,B00201,Current,2020-04-18,133168.85,Active
A002608,C04141,B01001,Current,2021-10-29,440057.99,Active
A002609,C01941,B00301,Current,2024-08-13,133219.39,Active
A002610,C03335,B00901,Current,2023-07-03,145007.89,Active
A002611,C00187,B00901,Current,2024-07-17,187441.66,Active
A002612,C03544,B00101,Current,2023-02-03,92842.15,Active
A002613,C01311,B00301,Current,2024-12-03,288023.1,Active
A002614,C01838,B01001,Salary,2020-11-10,345542.82,Active
A002615,C01757,B00201,Savings,2020-02-02,133267.14,Active
A002616,C04440,B00801,Current,2020-11-22,15100.54,Active
A002617,C00486,B00201,Savings,2021-09-01,301821.19,Active
A002618,C01197,B00201,Current,2021-01-07,227081.63,Active
A002619,C03327,B00201,Current,2023-10-08,135535.02,Active
A002620,C04852,B01001,Premium Savings,2024-01-27,215275.48,Active
A002621,C01322,B00401,Savings,2023-04-06,244642.91,Active
A002622,C03484,B01001,Salary,2024-05-29,310478.45,Active
A002623,C04827,B00301,Savings,2020-03-04,107941.29,Active
A002624,C04850,B00801,Premium Savings,2023-01-30,47285.18,Active
A002625,C01846,B00301,Current,2022-10-10,0.0,Active
A002626,C02708,B00201,Salary,2021-12-05,316908.17,Active
A002627,C01736,B00901,Salary,2023-09-04,127370.98,Active
A002628,C01205,B00401,Premium Savings,2020-04-02,354970.2,Active
A002629,C04710,B01001,Premium Savings,2020-02-14,138762.63,Active
A002630,C00189,B00801,Savings,2022-03-08,195127.21,Active
A002631,C01893,B00101,Current,2021-02-09,308756.39,Active
A002632,C01835,B01001,Premium Savings,2021-04-19,311469.01,Active
A002633,C02084,B00501,Savings,2021-07-31,182568.45,Active
A002634,C02323,B00801,Salary,2021-08-03,84249.18,Active
A002635,C04110,B00101,Savings,2024-09-27,194581.19,Active
A002636,C02589,B00301,Current,2022-04-11,0.0,Active
A002637,C01265,B00101,Salary,2023-12-19,0.0,Active
A002638,C01399,B00801,Premium Savings,2023-06-21,264708.95,Active
A002639,C00614,B00601,Savings,2020-08-19,258084.34,Active
A002640,C02278,B00901,Current,2021-11-29,344040.34,Active
A002641,C04186,B01001,Current,2020-07-12,0.0,Active
A002642,C04525,B00701,Premium Savings,2022-04-06,196113.38,Active
A002643,C00738,B00401,Premium Savings,2024-03-25,190982.35,Active
A002644,C00281,B00901,Salary,2023-12-21,39457.14,Active
A002645,C01644,B00601,Premium Savings,2023-10-03,397804.84,Active
A002646,C00345,B00701,Current,2024-09-19,61539.32,Active
A002647,C01234,B00801,Premium Savings,2024-02-11,37184.28,Active
A002648,C01835,B00401,Salary,2021-06-10,233125.53,Active
A002649,C02179,B00601,Savings,2024-08-27,353810.71,Active
A002650,C02233,B00201,Savings,2021-05-02,32929.01,Active
A002651,C00094,B01001,Savings,2022-12-25,275399.63,Active
A002652,C01098,B00101,Premium Savings,2022-10-12,320915.22,Active
A002653,C03863,B00301,Current,2024-10-14,65194.05,Active
A002654,C03782,B00601,Savings,2023-06-26,128136.16,Active
A002655,C03005,B00601,Premium Savings,2024-08-08,169557.26,Active
A002656,C00371,B00601,Salary,2022-03-25,258293.32,Active
A002657,C04200,B00601,Salary,2020-06-06,407227.27,Active
A002658,C00731,B00201,Premium Savings,2020-09-13,477707.26,Active
A002659,C03345,B00801,Salary,2020-01-16,267072.99,Active
A002660,C04242,B00301,Savings,2022-08-26,225051.57,Active
A002661,C02181,B00901,Current,2022-02-22,190614.91,Active
A002662,C02671,B00401,Premium Savings,2024-05-30,211874.24,Active
A002663,C00366,B00501,Premium Savings,2020-12-12,197463.91,Active
A002664,C04789,B00701,Current,2021-02-07,233387.72,Active
A002665,C01520,B00301,Salary,2021-11-14,231253.1,Active
A002666,C01013,B00401,Premium Savings,2021-12-30,218949.23,Active
A002667,C01357,B00201,Salary,2020-11-16,190691.14,Active
A002668,C00089,B00301,Salary,2020-03-05,42625.99,Active
A002669,C01148,B00901,Premium Savings,2024-04-19,183566.25,Active
A002670,C02202,B00501,Premium Savings,2021-06-30,145524.42,Active
A002671,C02559,B00501,Current,2023-05-18,111581.85,Active
A002672,C00512,B00601,Current,2020-03-03,37328.08,Active
A002673,C01487,B00401,Current,2023-03-20,143526.88,Active
A002674,C03746,B00101,Savings,2022-12-07,286790.83,Active
A002675,C02346,B00701,Salary,2021-08-23,50097.54,Active
A002676,C01957,B00601,Current,2021-12-15,216894.38,Active
A002677,C00379,B01001,Premium Savings,2020-05-21,182562.48,Active
A002678,C00115,B01001,Savings,2023-12-28,264086.55,Active
A002679,C02528,B00901,Premium Savings,2020-09-10,199337.26,Active
A002680,C03453,B00901,Current,2020-01-29,183331.07,Active
A002681,C01065,B00501,Salary,2023-11-21,178601.39,Active
A002682,C00956,B00401,Current,2023-05-15,244310.26,Active
A002683,C04178,B00401,Savings,2022-08-16,225815.53,Active
A002684,C03955,B00501,Salary,2022-07-31,234256.78,Active
A002685,C02457,B00601,Premium Savings,2023-09-27,0.0,Active
A002686,C02914,B01001,Current,2024-10-20,82809.99,Active
A002687,C03179,B00501,Savings,2021-09-30,155651.84,Active
A002688,C04134,B00401,Savings,2024-05-09,42780.24,Active
A002689,C00362,B00901,Savings,2022-11-30,229131.44,Active
A002690,C00757,B00601,Savings,2021-11-25,125126.53,Active
A002691,C00729,B00501,Salary,2023-05-29,16138.52,Active
A002692,C01168,B00301,Salary,2024-02-24,173639.9,Active
A002693,C04813,B00501,Salary,2020-09-17,183797.83,Active
A002694,C03213,B01001,Premium Savings,2023-07-23,218484.9,Active
A002695,C01985,B01001,Savings,2022-03-28,14229.21,Active
A002696,C02077,B00401,Premium Savings,2020-11-14,80394.11,Active
A002697,C04939,B01001,Savings,2023-03-17,274079.2,Active
A002698,C01488,B00201,Salary,2021-10-11,211298.58,Active
A002699,C02239,B00501,Premium Savings,2023-01-16,411439.16,Active
A002700,C02024,B00101,Savings,2020-05-21,268185.86,Active
A002701,C03745,B00301,Salary,2021-04-11,231387.4,Active
A002702,C03476,B00101,Current,2023-02-10,100309.25,Active
A002703,C01787,B00801,Salary,2021-11-28,273237.93,Active
A002704,C01159,B00501,Savings,2020-12-11,238803.96,Active
A002705,C04788,B00901,Salary,2023-04-17,161184.69,Active
A002706,C04349,B00301,Current,2020-07-05,129569.41,Active
A002707,C02091,B00801,Salary,2022-11-15,276513.42,Active
A002708,C02309,B00201,Salary,2022-02-12,178543.09,Active
A002709,C03867,B00901,Savings,2022-03-24,363770.59,Active
A002710,C02766,B00701,Salary,2020-06-08,133690.03,Active
A002711,C00123,B00801,Salary,2023-03-15,299902.11,Active
A002712,C03350,B00701,Salary,2022-07-16,95035.73,Active
A002713,C00212,B00301,Salary,2022-11-12,186029.2,Active
A002714,C00396,B00301,Current,2023-09-23,26304.12,Active
A002715,C02234,B00401,Savings,2023-02-06,53414.44,Active
A002716,C02901,B00101,Premium Savings,2024-09-23,138579.43,Active
A002717,C01480,B00701,Savings,2020-06-13,383863.87,Active
A002718,C02585,B00201,Premium Savings,2022-05-18,107027.82,Active
A002719,C02428,B00601,Savings,2021-09-07,181381.89,Active
A002720,C01490,B00401,Current,2021-09-10,191940.63,Active
A002721,C00158,B00901,Premium Savings,2022-02-09,127220.8,Active
A002722,C00753,B00501,Salary,2022-02-08,186309.83,Active
A002723,C00754,B00501,Current,2024-08-01,216650.27,Active
A002724,C01570,B01001,Salary,2020-12-31,221383.51,Active
A002725,C02787,B00501,Premium Savings,2022-06-10,201042.39,Active
A002726,C04799,B00801,Salary,2024-10-31,103524.93,Active
A002727,C01818,B00301,Current,2022-04-23,262896.59,Active
A002728,C02056,B00601,Premium Savings,2021-05-18,271694.4,Active
A002729,C01822,B00501,Salary,2021-01-13,198312.47,Active
A002730,C02835,B00501,Current,2022-11-06,216246.59,Active
A002731,C01974,B00401,Current,2022-09-26,172604.61,Active
A002732,C04573,B00601,Salary,2024-06-19,146599.82,Active
A002733,C01247,B00601,Current,2024-03-24,333262.47,Active
A002734,C04073,B00201,Salary,2023-12-04,16347.76,Active
A002735,C01489,B00501,Savings,2020-10-31,296978.9,Active
A002736,C02328,B01001,Savings,2024-08-05,300479.53,Active
A002737,C04481,B00201,Current,2024-05-08,172795.53,Active
A002738,C04404,B00401,Savings,2022-03-22,340057.01,Active
A002739,C00562,B00901,Salary,2023-07-10,100930.59,Active
A002740,C03280,B00401,Premium Savings,2023-11-16,188398.08,Active
A002741,C01618,B00701,Premium Savings,2024-09-03,366396.77,Active
A002742,C03153,B00601,Salary,2024-04-10,265312.56,Active
A002743,C01433,B00101,Premium Savings,2024-04-14,158328.68,Active
A002744,C03803,B00601,Savings,2024-06-23,201049.73,Active
A002745,C04881,B00501,Salary,2022-05-23,159377.77,Active
A002746,C04221,B00401,Current,2021-09-23,323305.23,Active
A002747,C03006,B00401,Premium Savings,2023-04-08,274757.09,Active
A002748,C00208,B00301,Current,2020-01-13,86164.49,Active
A002749,C03097,B00401,Salary,2022-04-09,79657.48,Active
A002750,C01261,B00901,Premium Savings,2023-04-20,175566.29,Active
A002751,C02829,B00601,Premium Savings,2021-09-12,115185.15,Active
A002752,C00006,B00901,Savings,2022-03-18,52099.83,Active
A002753,C03930,B00301,Salary,2021-04-27,267905.79,Active
A002754,C03115,B01001,Premium Savings,2021-12-13,310797.41,Active
A002755,C01109,B00201,Current,2024-03-11,36895.37,Active
A002756,C02937,B00201,Salary,2020-06-01,98618.36,Active
A002757,C00659,B00401,Salary,2024-10-31,147842.07,Active
A002758,C01640,B01001,Salary,2021-03-11,182825.07,Active
A002759,C04803,B00401,Savings,2024-05-18,103348.27,Active
A002760,C01871,B01001,Premium Savings,2023-10-28,93146.0,Active
A002761,C02089,B00101,Current,2022-11-24,231349.16,Active
A002762,C04464,B00101,Current,2021-05-06,198523.45,Active
A002763,C03236,B00701,Salary,2023-11-21,244334.37,Active
A002764,C01919,B00701,Premium Savings,2024-05-15,206667.78,Active
A002765,C01953,B00701,Premium Savings,2024-06-17,358222.01,Active
A002766,C04468,B00301,Salary,2020-03-27,311273.74,Active
A002767,C00747,B00701,Salary,2023-06-16,375637.44,Active
A002768,C00281,B00301,Current,2020-04-19,87455.35,Active
A002769,C00771,B00101,Premium Savings,2022-03-27,97318.93,Active
A002770,C04597,B00601,Salary,2021-10-12,280169.57,Active
A002771,C01519,B00601,Current,2024-03-14,172556.02,Active
A002772,C00707,B00501,Savings,2024-09-19,279536.0,Active
A002773,C00280,B00401,Savings,2024-09-24,228656.12,Active
A002774,C01251,B00101,Premium Savings,2022-06-26,98673.67,Active
A002775,C04502,B00301,Savings,2022-02-25,14277.22,Active
A002776,C00556,B00401,Premium Savings,2023-11-10,250486.71,Active
A002777,C01703,B00101,Salary,2024-03-03,78844.91,Active
A002778,C03154,B00601,Salary,2023-11-15,209929.32,Active
A002779,C00307,B00701,Salary,2024-05-24,324603.5,Active
A002780,C02424,B00901,Savings,2020-05-20,154473.64,Active
A002781,C03965,B00101,Salary,2023-01-06,135701.8,Active
A002782,C00572,B00501,Current,2024-02-24,358828.1,Active
A002783,C02138,B00301,Premium Savings,2024-05-01,321974.39,Active
A002784,C04755,B00301,Premium Savings,2022-11-30,289095.38,Active
A002785,C02747,B00901,Savings,2023-10-16,76158.64,Active
A002786,C02932,B00601,Savings,2023-03-02,31407.3,Active
A002787,C00776,B00101,Current,2024-04-21,53291.19,Active
A002788,C00940,B00601,Salary,2022-10-30,186652.38,Active
A002789,C00110,B00701,Premium Savings,2024-05-31,97562.26,Active
A002790,C04303,B00501,Savings,2024-05-16,352277.97,Active
A002791,C00166,B01001,Current,2022-11-30,228302.97,Active
A002792,C04840,B00601,Current,2024-02-16,127238.77,Active
A002793,C03217,B00601,Current,2022-07-03,92108.55,Active
A002794,C00706,B00201,Salary,2021-05-23,81717.87,Active
A002795,C03452,B00201,Premium Savings,2020-03-14,280228.52,Active
A002796,C03597,B00101,Current,2023-10-15,190923.22,Active
A002797,C00614,B00301,Current,2020-06-17,347922.74,Active
A002798,C04153,B00301,Savings,2024-12-04,162528.74,Active
A002799,C04451,B00301,Premium Savings,2024-03-07,204922.62,Active
A002800,C02334,B00501,Premium Savings,2022-09-14,370134.65,Active
A002801,C04626,B01001,Current,2022-07-26,246903.53,Active
A002802,C01091,B01001,Premium Savings,2020-11-22,171018.14,Active
A002803,C01282,B00401,Current,2023-08-04,276118.05,Active
A002804,C03279,B00401,Salary,2022-08-17,419813.4,Active
A002805,C04094,B00401,Current,2020-07-27,317655.24,Active
A002806,C03574,B00201,Premium Savings,2022-04-12,313010.39,Active
A002807,C04866,B00401,Premium Savings,2020-05-08,231719.52,Active
A002808,C01680,B00301,Salary,2022-03-11,307995.29,Active
A002809,C02498,B00901,Current,2020-05-11,71631.05,Active
A002810,C01446,B00301,Current,2020-01-21,253733.06,Active
A002811,C03683,B00701,Current,2021-11-29,107733.1,Active
A002812,C01151,B00801,Current,2023-03-24,98282.85,Active
A002813,C01326,B00801,Salary,2022-05-29,247270.73,Active
A002814,C01071,B00901,Salary,2021-08-17,331996.79,Active
A002815,C00819,B00801,Savings,2022-03-08,282787.59,Active
A002816,C02580,B00801,Premium Savings,2021-10-12,111400.57,Active
A002817,C01880,B01001,Current,2021-09-12,199023.18,Active
A002818,C01884,B00601,Premium Savings,2022-08-01,211133.85,Active
A002819,C00012,B00201,Salary,2023-03-13,385224.31,Active
A002820,C00460,B00501,Savings,2023-08-27,190211.99,Active
A002821,C03135,B00901,Savings,2021-11-09,3837.08,Active
A002822,C04893,B00901,Savings,2021-09-16,192154.16,Active
A002823,C03707,B00201,Salary,2024-05-20,0.0,Active
A002824,C04322,B00101,Savings,2020-07-03,220081.44,Active
A002825,C00670,B00301,Savings,2022-09-16,206672.94,Active
A002826,C02484,B00201,Premium Savings,2022-07-14,60286.28,Active
A002827,C03112,B00601,Premium Savings,2021-09-13,146146.56,Active
A002828,C03265,B00201,Current,2022-09-07,181441.54,Active
A002829,C04538,B00901,Current,2021-06-14,334436.42,Active
