customer_id,customer_name,age,gender,city,state,occupation,customer_segment,join_date
C00921,Customer 00921,42,Male,Pune,Maharashtra,Student,Premium,2019-10-18
C00922,Customer 00922,51,Female,New Delhi,Delhi,Student,Premium,2019-02-22
C00923,Customer 00923,61,Male,Noida,Uttar Pradesh,Retired,Mass Affluent,2019-10-09
C00924,Customer 00924,54,Female,Coimbatore,Tamil Nadu,Student,Mass,2021-09-01
C00925,Customer 00925,28,Male,Vijayawada,Andhra Pradesh,Student,Mass,2025-04-23
C00926,Customer 00926,28,Female,Visakhapatnam,Andhra Pradesh,Student,Mass Affluent,2020-08-12
C00927,Customer 00927,60,Female,Vijayawada,Andhra Pradesh,Self-Employed,Mass,2019-04-15
C00928,Customer 00928,25,Male,Lucknow,Uttar Pradesh,Business,Premium,2020-05-08
C00929,Customer 00929,57,Male,New Delhi,Delhi,Business,Premium,2018-05-12
C00930,Customer 00930,51,Male,Jodhpur,Rajasthan,Self-Employed,Mass,2021-11-18
C00931,Customer 00931,24,Female,Ahmedabad,Gujarat,Salaried,Mass,2021-05-04
C00932,Customer 00932,36,Female,Warangal,Telangana,Business,Mass,2024-11-26
C00933,Customer 00933,33,Female,Chennai,Tamil Nadu,Student,Mass,2021-01-10
C00934,Customer 00934,62,Female,Kolkata,West Bengal,Student,Affluent,2023-02-16
C00935,Customer 00935,67,Male,Pune,Maharashtra,Student,Mass,2020-11-23
C00936,Customer 00936,36,Male,Pune,Maharashtra,Salaried,Mass,2020-01-20
C00937,Customer 00937,51,Female,Kolkata,West Bengal,Retired,Mass,2024-07-17
C00938,Customer 00938,68,Female,Surat,Gujarat,Self-Employed,Mass,2021-06-19
C00939,Customer 00939,65,Female,Mysuru,Karnataka,Retired,Mass Affluent,2021-05-09
C00940,Customer 00940,26,Male,Jaipur,Rajasthan,Student,Mass,2024-12-23
C00941,Customer 00941,40,Female,Pune,Maharashtra,Student,Affluent,2018-07-20
C00942,Customer 00942,32,Male,Bengaluru,Karnataka,Student,Mass,2018-09-20
C00943,Customer 00943,51,Male,Pune,Maharashtra,Student,Affluent,2018-03-04
C00944,Customer 00944,49,Female,Lucknow,Uttar Pradesh,Salaried,Mass,2023-03-28
C00945,Customer 00945,54,Female,Lucknow,Uttar Pradesh,Salaried,Mass,2024-12-20
C00946,Customer 00946,37,Female,Hyderabad,Telangana,Business,Premium,2023-12-07
C00947,Customer 00947,38,Female,Visakhapatnam,Andhra Pradesh,Salaried,Affluent,2025-08-25
C00948,Customer 00948,28,Male,Warangal,Telangana,Self-Employed,Premium,2020-11-24
C00949,Customer 00949,23,Male,New Delhi,Delhi,Business,Mass,2022-02-26
C00950,Customer 00950,35,Male,Mumbai,Maharashtra,Self-Employed,Premium,2022-10-09
C00951,Customer 00951,60,Male,Jodhpur,Rajasthan,Salaried,Mass Affluent,2018-06-18
C00952,Customer 00952,62,Male,Ahmedabad,Gujarat,Student,Premium,2019-06-23
C00953,Customer 00953,69,Female,New Delhi,Delhi,Business,Affluent,2019-05-17
C00954,Customer 00954,38,Male,Surat,Gujarat,Retired,Premium,2021-10-12
C00955,Customer 00955,24,Female,Kolkata,West Bengal,Business,Mass,2024-06-17
C00956,Customer 00956,61,Male,Vijayawada,Andhra Pradesh,Business,Affluent,2024-10-15
C00957,Customer 00957,51,Male,Hyderabad,Telangana,Self-Employed,Affluent,2022-09-23
C00958,Customer 00958,32,Female,Surat,Gujarat,Retired,Affluent,2024-04-19
C00959,Customer 00959,57,Male,Jodhpur,Rajasthan,Business,Mass,2019-08-15
C00960,Customer 00960,37,Male,Vijayawada,Andhra Pradesh,Salaried,Mass,2024-04-22
C00961,Customer 00961,53,Male,Ahmedabad,Gujarat,Retired,Mass Affluent,2022-07-02
C00962,Customer 00962,25,Female,New Delhi,Delhi,Retired,Premium,2025-01-24
C00963,Customer 00963,44,Female,Visakhapatnam,Andhra Pradesh,Salaried,Mass,2018-07-19
C00964,Customer 00964,28,Female,Pune,Maharashtra,Salaried,Affluent,2020-08-04
C00965,Customer 00965,28,Male,Hyderabad,Telangana,Self-Employed,Mass,2021-02-20
C00966,Customer 00966,60,Female,Chennai,Tamil Nadu,Student,Mass,2024-05-12
C00967,Customer 00967,35,Male,Kolkata,West Bengal,Self-Employed,Premium,2024-11-25
C00968,Customer 00968,28,Female,Ahmedabad,Gujarat,Business,Mass,2025-07-08
C00969,Customer 00969,61,Female,Visakhapatnam,Andhra Pradesh,Business,Mass Affluent,2018-05-16
C00970,Customer 00970,66,Female,Noida,Uttar Pradesh,Student,Mass,2020-03-27
C00971,Customer 00971,24,Female,Coimbatore,Tamil Nadu,Retired,Mass,2024-04-24
C00972,Customer 00972,26,Female,Jaipur,Rajasthan,Salaried,Mass,2024-03-17
C00973,Customer 00973,65,Male,Chennai,Tamil Nadu,Salaried,Mass Affluent,2022-07-08
C00974,Customer 00974,60,Male,Warangal,Telangana,Retired,Affluent,2021-05-11
C00975,Customer 00975,65,Female,Noida,Uttar Pradesh,Business,Affluent,2025-01-14
C00976,Customer 00976,66,Male,Pune,Maharashtra,Student,Premium,2018-02-27
C00977,Customer 00977,26,Male,Noida,Uttar Pradesh,Salaried,Affluent,2019-03-11
C00978,Customer 00978,36,Female,Mysuru,Karnataka,Salaried,Mass Affluent,2022-04-25
C00979,Customer 00979,50,Female,Vijayawada,Andhra Pradesh,Salaried,Premium,2023-05-26
C00980,Customer 00980,31,Female,Jodhpur,Rajasthan,Student,Mass Affluent,2019-12-24
C00981,Customer 00981,23,Female,Chennai,Tamil Nadu,Student,Affluent,2019-10-29
C00982,Customer 00982,41,Female,Chennai,Tamil Nadu,Business,Affluent,2019-12-20
C00983,Customer 00983,45,Male,Lucknow,Uttar Pradesh,Business,Mass,2019-12-07
C00984,Customer 00984,42,Female,Kolkata,West Bengal,Retired,Mass Affluent,2022-12-06
C00985,Customer 00985,36,Female,Surat,Gujarat,Business,Affluent,2023-07-29
C00986,Customer 00986,69,Male,Hyderabad,Telangana,Salaried,Mass,2018-01-02
C00987,Customer 00987,57,Female,Bengaluru,Karnataka,Retired,Mass,2019-08-25
C00988,Customer 00988,49,Female,New Delhi,Delhi,Retired,Mass Affluent,2021-03-05
C00989,Customer 00989,59,Female,Mumbai,Maharashtra,Student,Affluent,2022-04-30
C00990,Customer 00990,52,Female,Mysuru,Karnataka,Student,Mass Affluent,2020-01-27
C00991,Customer 00991,24,Female,New Delhi,Delhi,Retired,Mass Affluent,2024-11-16
C00992,Customer 00992,29,Male,Kolkata,West Bengal,Student,Mass,2020-09-14
C00993,Customer 00993,51,Female,Mumbai,Maharashtra,Retired,Mass,2022-02-19
C00994,Customer 00994,42,Male,Mysuru,Karnataka,Self-Employed,Affluent,2020-09-24
C00995,Customer 00995,23,Male,Lucknow,Uttar Pradesh,Salaried,Mass,2019-09-02
C00996,Customer 00996,29,Female,Mysuru,Karnataka,Retired,Mass,2025-03-23
C00997,Customer 00997,48,Male,Warangal,Telangana,Business,Premium,2019-07-21
C00998,Customer 00998,52,Female,Bengaluru,Karnataka,Salaried,Mass Affluent,2025-01-03
C00999,Customer 00999,47,Male,Vijayawada,Andhra Pradesh,Retired,Mass Affluent,2022-02-25
C01000,Customer 01000,58,Female,Kolkata,West Bengal,Salaried,Mass,2020-10-10
C01001,Customer 01001,24,Female,Bengaluru,Karnataka,Self-Employed,Mass,2022-01-27
C01002,Customer 01002,53,Male,Noida,Uttar Pradesh,Self-Employed,Premium,2024-10-08
C01003,Customer 01003,38,Female,Noida,Uttar Pradesh,Student,Affluent,2021-07-10
C01004,Customer 01004,35,Female,Hyderabad,Telangana,Retired,Affluent,2025-03-17
C01005,Customer 01005,56,Female,Mumbai,Maharashtra,Business,Mass,2022-05-21
C01006,Customer 01006,66,Male,Ahmedabad,Gujarat,Self-Employed,Mass Affluent,2022-09-01
C01007,Customer 01007,40,Male,Chennai,Tamil Nadu,Retired,Mass,2022-01-25
C01008,Customer 01008,29,Male,Surat,Gujarat,Retired,Affluent,2022-12-05
C01009,Customer 01009,40,Female,Vijayawada,Andhra Pradesh,Student,Mass,2024-05-11
C01010,Customer 01010,39,Male,Visakhapatnam,Andhra Pradesh,Retired,Premium,2023-08-03
C01011,Customer 01011,28,Male,Kolkata,West Bengal,Retired,Mass Affluent,2018-02-24
C01012,Customer 01012,54,Male,Hyderabad,Telangana,Retired,Premium,2019-06-29
C01013,Customer 01013,30,Male,Bengaluru,Karnataka,Salaried,Affluent,2022-04-20
C01014,Customer 01014,37,Male,Hyderabad,Telangana,Business,Premium,2018-01-07
C01015,Customer 01015,51,Male,Ahmedabad,Gujarat,Business,Premium,2020-12-06
C01016,Customer 01016,69,Female,New Delhi,Delhi,Business,Affluent,2022-03-14
C01017,Customer 01017,44,Female,Kolkata,West Bengal,Retired,Affluent,2020-08-03
C01018,Customer 01018,51,Male,New Delhi,Delhi,Student,Mass,2018-01-29
C01019,Customer 01019,52,Male,Chennai,Tamil Nadu,Business,Mass,2023-07-27
C01020,Customer 01020,68,Male,Kolkata,West Bengal,Business,Mass,2021-08-31
C01021,Customer 01021,31,Male,Jaipur,Rajasthan,Self-Employed,Mass,2025-07-31
C01022,Customer 01022,43,Female,Pune,Maharashtra,Salaried,Mass,2021-04-24
C01023,Customer 01023,63,Male,New Delhi,Delhi,Self-Employed,Affluent,2021-03-07
C01024,Customer 01024,44,Female,Vijayawada,Andhra Pradesh,Retired,Premium,2024-02-26
C01025,Customer 01025,48,Female,Surat,Gujarat,Self-Employed,Affluent,2019-12-30
C01026,Customer 01026,41,Male,Pune,Maharashtra,Student,Premium,2024-10-19
C01027,Customer 01027,49,Female,Chennai,Tamil Nadu,Retired,Mass,2022-12-15
C01028,Customer 01028,43,Female,Vijayawada,Andhra Pradesh,Student,Mass,2021-08-13
C01029,Customer 01029,64,Female,Bengaluru,Karnataka,Retired,Affluent,2025-07-08
C01030,Customer 01030,66,Female,Coimbatore,Tamil Nadu,Self-Employed,Mass,2025-01-22
C01031,Customer 01031,49,Female,New Delhi,Delhi,Self-Employed,Mass,2018-01-12
C01032,Customer 01032,40,Male,Jodhpur,Rajasthan,Business,Mass Affluent,2018-09-16
C01033,Customer 01033,44,Male,Pune,Maharashtra,Retired,Mass,2020-06-26
C01034,Customer 01034,43,Female,Surat,Gujarat,Self-Employed,Premium,2020-05-26
C01035,Customer 01035,37,Male,Jodhpur,Rajasthan,Business,Mass Affluent,2021-04-28
C01036,Customer 01036,38,Female,Lucknow,Uttar Pradesh,Business,Mass,2021-04-05
C01037,Customer 01037,37,Male,Coimbatore,Tamil Nadu,Self-Employed,Affluent,2023-02-28
C01038,Customer 01038,68,Male,Kolkata,West Bengal,Student,Affluent,2023-05-21
C01039,Customer 01039,44,Male,Vijayawada,Andhra Pradesh,Salaried,Affluent,2021-10-23
C01040,Customer 01040,57,Female,Kolkata,West Bengal,Retired,Premium,2022-06-07
C01041,Customer 01041,65,Female,Kolkata,West Bengal,Salaried,Mass Affluent,2020-02-24
C01042,Customer 01042,46,Female,Jaipur,Rajasthan,Retired,Affluent,2024-04-05
C01043,Customer 01043,42,Male,Kolkata,West Bengal,Business,Mass Affluent,2025-03-20
C01044,Customer 01044,56,Female,Hyderabad,Telangana,Retired,Affluent,2019-09-13
C01045,Customer 01045,45,Male,New Delhi,Delhi,Salaried,Affluent,2021-11-19
C01046,Customer 01046,40,Female,Jaipur,Rajasthan,Self-Employed,Premium,2023-01-08
C01047,Customer 01047,33,Female,Chennai,Tamil Nadu,Student,Mass,2024-09-03
C01048,Customer 01048,44,Male,Kolkata,West Bengal,Salaried,Premium,2023-11-29
C01049,Customer 01049,63,Male,Kolkata,West Bengal,Retired,Affluent,2022-10-04
C01050,Customer 01050,25,Female,Warangal,Telangana,Self-Employed,Mass,2025-07-19
C01051,Customer 01051,50,Female,Kolkata,West Bengal,Self-Employed,Mass,2024-12-27
C01052,Customer 01052,44,Male,Vijayawada,Andhra Pradesh,Business,Mass,2019-04-29
C01053,Customer 01053,29,Female,Mumbai,Maharashtra,Retired,Mass,2019-08-25
C01054,Customer 01054,33,Male,Kolkata,West Bengal,Self-Employed,Mass,2018-01-16
C01055,Customer 01055,24,Male,Noida,Uttar Pradesh,Business,Premium,2022-05-22
C01056,Customer 01056,68,Female,Lucknow,Uttar Pradesh,Self-Employed,Mass Affluent,2019-07-24
C01057,Customer 01057,42,Female,Jodhpur,Rajasthan,Self-Employed,Mass,2018-09-25
C01058,Customer 01058,36,Female,Chennai,Tamil Nadu,Salaried,Affluent,2019-05-05
C01059,Customer 01059,35,Female,Mumbai,Maharashtra,Salaried,Affluent,2024-11-17
C01060,Customer 01060,40,Male,Mysuru,Karnataka,Salaried,Mass,2020-05-28
C01061,Customer 01061,38,Male,Jaipur,Rajasthan,Self-Employed,Mass Affluent,2020-05-29
C01062,Customer 01062,28,Female,New Delhi,Delhi,Salaried,Premium,2020-10-11
C01063,Customer 01063,38,Male,Visakhapatnam,Andhra Pradesh,Student,Mass Affluent,2024-07-19
C01064,Customer 01064,29,Male,Hyderabad,Telangana,Business,Mass Affluent,2023-04-12
C01065,Customer 01065,48,Male,Noida,Uttar Pradesh,Self-Employed,Mass,2022-08-05
C01066,Customer 01066,26,Female,Ahmedabad,Gujarat,Salaried,Mass,2019-01-09
C01067,Customer 01067,35,Male,Surat,Gujarat,Business,Mass,2023-05-11
C01068,Customer 01068,38,Male,Vijayawada,Andhra Pradesh,Salaried,Mass,2018-10-14
C01069,Customer 01069,48,Male,Pune,Maharashtra,Retired,Affluent,2025-05-27
C01070,Customer 01070,21,Male,Kolkata,West Bengal,Retired,Premium,2020-12-15
C01071,Customer 01071,69,Female,Noida,Uttar Pradesh,Retired,Mass,2018-09-07
C01072,Customer 01072,38,Male,Kolkata,West Bengal,Self-Employed,Mass Affluent,2019-08-10
C01073,Customer 01073,59,Male,Coimbatore,Tamil Nadu,Student,Premium,2022-07-14
C01074,Customer 01074,27,Male,New Delhi,Delhi,Student,Mass,2020-06-03
C01075,Customer 01075,40,Female,Surat,Gujarat,Student,Mass,2025-08-12
C01076,Customer 01076,34,Male,Vijayawada,Andhra Pradesh,Self-Employed,Mass,2024-05-26
C01077,Customer 01077,33,Male,Coimbatore,Tamil Nadu,Retired,Mass,2020-04-22
C01078,Customer 01078,30,Male,Ahmedabad,Gujarat,Self-Employed,Premium,2019-02-05
C01079,Customer 01079,31,Male,Coimbatore,Tamil Nadu,Student,Mass,2024-09-11
C01080,Customer 01080,56,Male,Jaipur,Rajasthan,Self-Employed,Premium,2024-07-29
C01081,Customer 01081,40,Female,New Delhi,Delhi,Self-Employed,Premium,2020-10-23
C01082,Customer 01082,52,Male,Hyderabad,Telangana,Retired,Mass,2018-08-21
C01083,Customer 01083,28,Female,New Delhi,Delhi,Self-Employed,Mass,2019-11-30
C01084,Customer 01084,58,Male,New Delhi,Delhi,Self-Employed,Mass,2022-05-17
C01085,Customer 01085,70,Male,Jodhpur,Rajasthan,Salaried,Mass,2025-07-14
C01086,Customer 01086,59,Female,Ahmedabad,Gujarat,Student,Mass,2024-08-20
C01087,Customer 01087,45,Male,Pune,Maharashtra,Salaried,Premium,2023-05-07
C01088,Customer 01088,55,Female,Jodhpur,Rajasthan,Self-Employed,Premium,2024-07-16
C01089,Customer 01089,54,Female,Warangal,Telangana,Business,Mass,2018-11-06
C01090,Customer 01090,56,Female,Noida,Uttar Pradesh,Self-Employed,Mass,2019-06-02
C01091,Customer 01091,41,Female,New Delhi,Delhi,Salaried,Mass Affluent,2019-03-04
C01092,Customer 01092,68,Male,Vijayawada,Andhra Pradesh,Salaried,Premium,2022-09-26
C01093,Customer 01093,30,Male,New Delhi,Delhi,Self-Employed,Affluent,2020-08-26
C01094,Customer 01094,25,Male,Jodhpur,Rajasthan,Salaried,Affluent,2021-09-22
C01095,Customer 01095,50,Female,Mysuru,Karnataka,Business,Mass Affluent,2022-06-23
C01096,Customer 01096,28,Female,Mysuru,Karnataka,Retired,Mass,2023-03-03
C01097,Customer 01097,33,Female,Warangal,Telangana,Retired,Premium,2023-01-15
C01098,Customer 01098,48,Female,New Delhi,Delhi,Business,Affluent,2018-08-02
C01099,Customer 01099,63,Female,Bengaluru,Karnataka,Salaried,Mass,2019-08-20
C01100,Customer 01100,46,Female,New Delhi,Delhi,Salaried,Mass,2023-07-29
C01101,Customer 01101,57,Male,Surat,Gujarat,Retired,Mass,2025-04-26
C01102,Customer 01102,51,Male,New Delhi,Delhi,Salaried,Affluent,2024-08-01
C01103,Customer 01103,44,Female,Surat,Gujarat,Salaried,Mass,2023-10-22
C01104,Customer 01104,24,Male,Vijayawada,Andhra Pradesh,Retired,Affluent,2019-09-12
C01105,Customer 01105,59,Female,Kolkata,West Bengal,Salaried,Mass Affluent,2025-08-26
C01106,Customer 01106,64,Female,Surat,Gujarat,Business,Premium,2022-10-05
C01107,Customer 01107,64,Female,Visakhapatnam,Andhra Pradesh,Business,Mass Affluent,2022-11-29
C01108,Customer 01108,23,Male,New Delhi,Delhi,Salaried,Mass Affluent,2024-01-05
C01109,Customer 01109,40,Male,Mysuru,Karnataka,Self-Employed,Mass,2020-12-07
C01110,Customer 01110,67,Male,Surat,Gujarat,Self-Employed,Affluent,2024-01-31
C01111,Customer 01111,52,Female,Mysuru,Karnataka,Salaried,Affluent,2022-12-08
C01112,Customer 01112,65,Female,Vijayawada,Andhra Pradesh,Student,Mass,2020-02-27
C01113,Customer 01113,21,Male,Hyderabad,Telangana,Business,Affluent,2021-12-28
C01114,Customer 01114,39,Female,Jaipur,Rajasthan,Retired,Affluent,2024-05-21
C01115,Customer 01115,42,Male,Jodhpur,Rajasthan,Salaried,Mass Affluent,2018-05-24
C01116,Customer 01116,65,Female,Surat,Gujarat,Retired,Mass Affluent,2021-04-26
C01117,Customer 01117,62,Male,Bengaluru,Karnataka,Retired,Affluent,2022-10-17
C01118,Customer 01118,23,Female,Jaipur,Rajasthan,Retired,Affluent,2023-09-27
C01119,Customer 01119,46,Male,Noida,Uttar Pradesh,Salaried,Mass,2018-05-16
C01120,Customer 01120,33,Male,Kolkata,West Bengal,Self-Employed,Mass,2023-01-20
C01121,Customer 01121,59,Female,Noida,Uttar Pradesh,Student,Affluent,2025-06-26
C01122,Customer 01122,49,Female,Chennai,Tamil Nadu,Retired,Affluent,2025-08-27
C01123,Customer 01123,31,Male,New Delhi,Delhi,Retired,Mass Affluent,2019-08-22
C01124,Customer 01124,22,Male,Jodhpur,Rajasthan,Salaried,Mass,2022-08-05
C01125,Customer 01125,55,Male,Ahmedabad,Gujarat,Student,Mass,2024-12-07
C01126,Customer 01126,70,Male,Warangal,Telangana,Business,Mass Affluent,2020-03-05
C01127,Customer 01127,66,Female,Visakhapatnam,Andhra Pradesh,Student,Mass,2023-07-26
C01128,Customer 01128,63,Male,Mumbai,Maharashtra,Self-Employed,Mass,2025-06-14
C01129,Customer 01129,53,Male,Surat,Gujarat,Self-Employed,Mass,2018-05-29
C01130,Customer 01130,36,Female,Warangal,Telangana,Self-Employed,Mass,2021-01-06
C01131,Customer 01131,35,Female,Mumbai,Maharashtra,Retired,Mass,2024-10-05
C01132,Customer 01132,66,Female,Pune,Maharashtra,Business,Mass,2019-03-28
C01133,Customer 01133,45,Female,Chennai,Tamil Nadu,Salaried,Mass Affluent,2024-08-27
C01134,Customer 01134,55,Female,New Delhi,Delhi,Student,Mass,2024-02-20
C01135,Customer 01135,39,Male,Warangal,Telangana,Student,Mass,2023-03-18
C01136,Customer 01136,41,Female,Visakhapatnam,Andhra Pradesh,Salaried,Mass,2020-05-06
C01137,Customer 01137,39,Male,Coimbatore,Tamil Nadu,Business,Premium,2022-10-19
C01138,Customer 01138,43,Female,Ahmedabad,Gujarat,Self-Employed,Mass,2018-06-12
C01139,Customer 01139,29,Male,Mumbai,Maharashtra,Salaried,Mass Affluent,2019-04-30
C01140,Customer 01140,21,Female,Kolkata,West Bengal,Self-Employed,Mass,2024-07-20
C01141,Customer 01141,24,Male,Chennai,Tamil Nadu,Student,Mass,2020-11-27
C01142,Customer 01142,35,Female,Lucknow,Uttar Pradesh,Retired,Mass Affluent,2021-07-21
C01143,Customer 01143,28,Male,Mysuru,Karnataka,Salaried,Mass Affluent,2021-07-02
C01144,Customer 01144,56,Male,Pune,Maharashtra,Self-Employed,Affluent,2019-06-16
C01145,Customer 01145,62,Male,Jaipur,Rajasthan,Self-Employed,Premium,2021-11-14
C01146,Customer 01146,33,Female,New Delhi,Delhi,Retired,Premium,2020-06-16
C01147,Customer 01147,70,Female,Kolkata,West Bengal,Salaried,Premium,2021-03-17
C01148,Customer 01148,68,Female,Visakhapatnam,Andhra Pradesh,Self-Employed,Affluent,2020-03-07
C01149,Customer 01149,40,Male,Ahmedabad,Gujarat,Salaried,Mass,2018-07-18
C01150,Customer 01150,42,Female,Noida,Uttar Pradesh,Self-Employed,Mass Affluent,2020-03-05
C01151,Customer 01151,31,Female,New Delhi,Delhi,Salaried,Mass Affluent,2018-02-07
C01152,Customer 01152,25,Male,Warangal,Telangana,Student,Mass Affluent,2019-04-10
C01153,Customer 01153,56,Female,Hyderabad,Telangana,Salaried,Affluent,2023-12-01
C01154,Customer 01154,47,Female,Kolkata,West Bengal,Retired,Mass,2020-07-18
C01155,Customer 01155,43,Male,Kolkata,West Bengal,Business,Premium,2020-08-31
C01156,Customer 01156,55,Male,New Delhi,Delhi,Student,Mass,2021-09-30
C01157,Customer 01157,69,Male,Mumbai,Maharashtra,Business,Affluent,2020-02-27
C01158,Customer 01158,69,Male,Jaipur,Rajasthan,Salaried,Affluent,2018-05-01
C01159,Customer 01159,58,Female,Surat,Gujarat,Business,Affluent,2019-10-04
C01160,Customer 01160,40,Male,Noida,Uttar Pradesh,Self-Employed,Affluent,2022-03-06
C01161,Customer 01161,22,Female,Vijayawada,Andhra Pradesh,Retired,Mass,2023-01-03
C01162,Customer 01162,66,Male,Coimbatore,Tamil Nadu,Self-Employed,Mass,2025-05-01
C01163,Customer 01163,23,Male,Bengaluru,Karnataka,Salaried,Affluent,2020-06-15
C01164,Customer 01164,56,Male,Noida,Uttar Pradesh,Salaried,Mass,2024-03-31
C01165,Customer 01165,47,Male,New Delhi,Delhi,Student,Premium,2023-01-01
C01166,Customer 01166,49,Male,Coimbatore,Tamil Nadu,Student,Mass Affluent,2023-01-08
C01167,Customer 01167,61,Female,Ahmedabad,Gujarat,Salaried,Premium,2022-03-06
C01168,Customer 01168,22,Female,Mumbai,Maharashtra,Student,Mass Affluent,2022-07-12
C01169,Customer 01169,58,Male,Hyderabad,Telangana,Self-Employed,Affluent,2024-05-08
C01170,Customer 01170,33,Female,New Delhi,Delhi,Self-Employed,Affluent,2025-02-18
C01171,Customer 01171,66,Female,Chennai,Tamil Nadu,Retired,Mass Affluent,2025-02-14
C01172,Customer 01172,62,Female,Mumbai,Maharashtra,Salaried,Mass,2025-03-12
C01173,Customer 01173,29,Male,New Delhi,Delhi,Student,Affluent,2022-05-22
C01174,Customer 01174,46,Male,Noida,Uttar Pradesh,Retired,Mass Affluent,2022-11-21
C01175,Customer 01175,23,Male,Mumbai,Maharashtra,Salaried,Affluent,2021-01-16
C01176,Customer 01176,54,Female,Surat,Gujarat,Self-Employed,Mass,2024-01-01
C01177,Customer 01177,68,Male,Pune,Maharashtra,Business,Mass,2018-03-29
C01178,Customer 01178,60,Male,Surat,Gujarat,Self-Employed,Premium,2024-05-29
C01179,Customer 01179,27,Male,Kolkata,West Bengal,Self-Employed,Mass,2019-09-13
C01180,Customer 01180,25,Female,Kolkata,West Bengal,Business,Premium,2023-11-04
C01181,Customer 01181,63,Male,Surat,Gujarat,Student,Affluent,2021-05-27
C01182,Customer 01182,63,Female,Mumbai,Maharashtra,Student,Mass,2023-04-26
C01183,Customer 01183,54,Male,New Delhi,Delhi,Self-Employed,Premium,2018-02-01
