transaction_id,account_id,transaction_date,transaction_type,transaction_amount,channel,transaction_status
T0003071,A005991,2025-03-04 11:00:00,UPI,6681.74,Mobile App,Completed
T0003072,A005771,2025-03-30 07:00:00,Deposit,1977.63,Branch,Completed
T0003073,A000522,2025-03-20 02:00:00,UPI,2104.31,Branch,Completed
T0003074,A000035,2025-05-12 17:00:00,UPI,11554.4,Branch,Failed
T0003075,A006307,2025-02-23 20:00:00,Card Payment,886.49,Mobile App,Failed
T0003076,A004669,2025-09-22 10:00:00,Transfer,1311.83,Branch,Completed
T0003077,A002549,2025-02-24 07:00:00,Deposit,4812.92,ATM,Completed
T0003078,A005665,2025-10-30 13:00:00,Transfer,3143.46,ATM,Failed
T0003079,A002803,2025-06-17 01:00:00,ATM Withdrawal,1392.13,Internet Banking,Completed
T0003080,A002662,2025-12-30 02:00:00,ATM Withdrawal,661.06,POS,Failed
T0003081,A005302,2025-04-06 18:00:00,UPI,2324.48,ATM,Completed
T0003082,A003455,2025-06-02 13:00:00,Deposit,5480.84,Internet Banking,Failed
T0003083,A005593,2025-04-05 22:00:00,Withdrawal,10411.65,Branch,Completed
T0003084,A001912,2025-06-13 07:00:00,Deposit,1842.36,Mobile App,Failed
T0003085,A004043,2025-02-09 14:00:00,Transfer,7441.13,Mobile App,Completed
T0003086,A003493,2025-01-06 23:00:00,UPI,9472.29,Mobile App,Completed
T0003087,A001470,2025-05-27 21:00:00,ATM Withdrawal,5819.56,POS,Completed
T0003088,A000350,2025-03-24 03:00:00,UPI,1470.72,Mobile App,Completed
T0003089,A004325,2025-10-16 13:00:00,UPI,6765.65,Mobile App,Failed
T0003090,A000716,2025-01-18 01:00:00,Deposit,2895.0,Internet Banking,Completed
T0003091,A005064,2025-12-20 20:00:00,Deposit,2631.07,ATM,Completed
T0003092,A000861,2025-07-20 04:00:00,Transfer,6521.78,Branch,Completed
T0003093,A001098,2025-05-26 17:00:00,UPI,6732.29,Internet Banking,Completed
T0003094,A006811,2025-11-03 08:00:00,UPI,81287.87,Mobile App,Completed
T0003095,A001131,2025-04-24 19:00:00,ATM Withdrawal,3244.06,ATM,Completed
T0003096,A006410,2025-01-01 06:00:00,Card Payment,1697.18,POS,Completed
T0003097,A006870,2025-08-27 07:00:00,Card Payment,7499.84,ATM,Completed
T0003098,A000756,2025-01-26 05:00:00,Deposit,7621.55,POS,Completed
T0003099,A003865,2025-06-17 15:00:00,Deposit,3854.6,Branch,Failed
T0003100,A006861,2025-10-01 01:00:00,Transfer,4121.29,Internet Banking,Completed
T0003101,A003172,2025-03-23 23:00:00,Transfer,4384.61,Branch,Failed
T0003102,A002798,2025-04-24 00:00:00,Card Payment,6292.82,Branch,Completed
T0003103,A005048,2025-06-27 07:00:00,Transfer,4415.32,ATM,Completed
T0003104,A001619,2025-08-03 03:00:00,UPI,1264.57,Internet Banking,Completed
T0003105,A004268,2025-07-20 18:00:00,Deposit,3365.92,POS,Completed
T0003106,A005031,2025-10-17 14:00:00,Transfer,3102.82,Branch,Completed
T0003107,A001554,2025-08-30 17:00:00,UPI,17281.15,Branch,Completed
T0003108,A004176,2025-03-04 21:00:00,UPI,5019.1,Internet Banking,Completed
T0003109,A006198,2025-04-20 04:00:00,Withdrawal,1543.5,Branch,Failed
T0003110,A006715,2025-10-08 12:00:00,Deposit,2112.93,Mobile App,Completed
T0003111,A002422,2025-08-08 04:00:00,Card Payment,393.06,ATM,Failed
T0003112,A000325,2025-10-21 16:00:00,Card Payment,8490.84,Mobile App,Completed
T0003113,A004675,2025-02-09 01:00:00,Card Payment,2910.42,ATM,Completed
T0003114,A002803,2025-08-14 19:00:00,UPI,4662.82,Internet Banking,Completed
T0003115,A002709,2025-01-09 08:00:00,Transfer,3276.84,Branch,Completed
T0003116,A000013,2025-09-30 06:00:00,Deposit,7475.21,ATM,Completed
T0003117,A006370,2025-04-20 05:00:00,Card Payment,16098.5,ATM,Failed
T0003118,A005407,2025-07-19 02:00:00,Card Payment,1368.5,Branch,Failed
T0003119,A000305,2025-05-29 11:00:00,Transfer,4514.64,Branch,Failed
T0003120,A005715,2025-09-13 03:00:00,Withdrawal,13735.48,Branch,Completed
T0003121,A004736,2025-07-06 10:00:00,UPI,1600.0,POS,Failed
T0003122,A004113,2025-10-03 09:00:00,Deposit,1344.36,POS,Completed
T0003123,A003689,2025-05-03 15:00:00,ATM Withdrawal,1873.28,Branch,Failed
T0003124,A004993,2025-02-08 23:00:00,Transfer,1332.02,Branch,Failed
T0003125,A003875,2025-05-04 16:00:00,UPI,15385.74,ATM,Failed
T0003126,A004306,2025-01-27 15:00:00,Transfer,5349.82,Internet Banking,Failed
T0003127,A006644,2025-01-27 10:00:00,Deposit,1554.7,POS,Completed
T0003128,A002885,2025-03-29 12:00:00,Card Payment,4817.29,ATM,Failed
T0003129,A005985,2025-10-15 10:00:00,UPI,1913.44,Internet Banking,Completed
T0003130,A003676,2025-07-28 02:00:00,Transfer,2254.23,POS,Completed
T0003131,A000763,2025-01-21 03:00:00,Deposit,7654.1,ATM,Completed
T0003132,A001684,2025-08-13 02:00:00,ATM Withdrawal,1145.43,Branch,Completed
T0003133,A001736,2025-07-17 07:00:00,Card Payment,11607.55,Mobile App,Completed
T0003134,A000485,2025-09-17 05:00:00,UPI,8558.63,Branch,Completed
T0003135,A000989,2025-04-24 18:00:00,Deposit,11221.78,POS,Completed
T0003136,A002291,2025-12-19 00:00:00,Deposit,1279.52,Mobile App,Completed
T0003137,A001847,2025-07-11 05:00:00,Deposit,5249.36,Mobile App,Completed
T0003138,A000032,2025-03-05 14:00:00,ATM Withdrawal,31550.88,ATM,Failed
T0003139,A006280,2025-04-20 19:00:00,Card Payment,5207.54,POS,Completed
T0003140,A005228,2025-07-25 13:00:00,Card Payment,5619.77,POS,Failed
T0003141,A001217,2025-01-07 03:00:00,Card Payment,6067.58,ATM,Failed
T0003142,A005306,2025-08-19 00:00:00,Card Payment,30582.23,POS,Completed
T0003143,A001793,2025-04-17 05:00:00,Deposit,14746.25,Internet Banking,Completed
T0003144,A005035,2025-05-29 11:00:00,Deposit,2756.76,Mobile App,Completed
T0003145,A006419,2025-05-28 04:00:00,Withdrawal,24286.91,Branch,Completed
T0003146,A003741,2025-11-29 19:00:00,Deposit,941.35,Mobile App,Failed
T0003147,A006355,2025-02-06 03:00:00,ATM Withdrawal,4807.48,POS,Completed
T0003148,A005178,2025-03-30 18:00:00,Card Payment,1566.71,POS,Completed
T0003149,A002871,2025-03-11 20:00:00,UPI,11456.43,ATM,Failed
T0003150,A002077,2025-09-23 18:00:00,Withdrawal,13566.0,ATM,Completed
T0003151,A002085,2025-12-26 22:00:00,ATM Withdrawal,5105.4,ATM,Completed
T0003152,A001698,2025-11-19 05:00:00,Deposit,1264.58,ATM,Failed
T0003153,A003529,2025-04-09 02:00:00,Transfer,7188.42,Mobile App,Completed
T0003154,A001413,2025-10-08 10:00:00,Deposit,2614.39,Branch,Completed
T0003155,A006633,2025-06-11 23:00:00,ATM Withdrawal,16299.08,Mobile App,Completed
T0003156,A004434,2025-04-15 02:00:00,Withdrawal,3818.69,POS,Completed
T0003157,A006589,2025-12-22 00:00:00,Withdrawal,1037.58,Branch,Completed
T0003158,A005103,2025-02-18 03:00:00,ATM Withdrawal,3704.64,ATM,Completed
T0003159,A006993,2025-05-23 03:00:00,Withdrawal,547.62,Internet Banking,Completed
T0003160,A005913,2025-09-04 18:00:00,UPI,11558.42,POS,Completed
T0003161,A002560,2025-02-05 16:00:00,UPI,1141.79,POS,Completed
T0003162,A006133,2025-11-03 02:00:00,ATM Withdrawal,5867.05,ATM,Completed
T0003163,A001260,2025-05-28 23:00:00,Withdrawal,6050.5,Mobile App,Completed
T0003164,A002487,2025-09-04 08:00:00,Withdrawal,7764.52,Mobile App,Completed
T0003165,A006813,2025-11-09 16:00:00,UPI,20237.85,ATM,Completed
T0003166,A002882,2025-04-13 15:00:00,UPI,13453.32,Internet Banking,Completed
T0003167,A004682,2025-12-20 14:00:00,Card Payment,8096.68,POS,Completed
T0003168,A003123,2025-03-28 22:00:00,ATM Withdrawal,2391.66,POS,Completed
T0003169,A004379,2025-08-01 07:00:00,Transfer,33815.0,Mobile App,Completed
T0003170,A003343,2025-04-22 02:00:00,ATM Withdrawal,5702.84,Internet Banking,Completed
T0003171,A001946,2025-12-07 16:00:00,ATM Withdrawal,1042.46,Internet Banking,Completed
T0003172,A004157,2025-05-03 08:00:00,Withdrawal,10450.64,Mobile App,Failed
T0003173,A005786,2025-07-04 01:00:00,Deposit,4386.67,Branch,Completed
T0003174,A001346,2025-11-11 19:00:00,UPI,3158.24,Mobile App,Completed
T0003175,A001645,2025-07-28 11:00:00,Deposit,11840.46,Branch,Completed
T0003176,A002814,2025-07-29 17:00:00,ATM Withdrawal,2257.55,POS,Completed
T0003177,A000616,2025-08-22 21:00:00,Deposit,1724.17,Mobile App,Failed
T0003178,A002986,2025-05-11 14:00:00,UPI,8688.73,Mobile App,Failed
T0003179,A003612,2025-05-27 18:00:00,UPI,3144.56,Internet Banking,Completed
T0003180,A002295,2025-10-27 05:00:00,Deposit,1825.35,Branch,Failed
T0003181,A005261,2025-12-07 12:00:00,Card Payment,1079.53,Mobile App,Completed
T0003182,A004424,2025-02-08 12:00:00,Card Payment,1551.94,ATM,Completed
T0003183,A004502,2025-05-10 12:00:00,Transfer,10041.32,ATM,Completed
T0003184,A004816,2025-04-04 10:00:00,Card Payment,12996.62,ATM,Failed
T0003185,A000413,2025-04-23 23:00:00,UPI,2748.84,POS,Completed
T0003186,A000597,2025-05-28 06:00:00,Transfer,11876.33,Mobile App,Completed
T0003187,A003081,2025-11-22 21:00:00,ATM Withdrawal,556.95,Mobile App,Completed
T0003188,A006790,2025-06-26 19:00:00,Card Payment,5306.04,Mobile App,Completed
T0003189,A002744,2025-06-11 06:00:00,ATM Withdrawal,2658.5,Mobile App,Completed
T0003190,A003276,2025-12-06 02:00:00,Transfer,2723.52,POS,Completed
T0003191,A004655,2025-06-11 07:00:00,Transfer,479.79,Internet Banking,Completed
T0003192,A006539,2025-09-02 16:00:00,ATM Withdrawal,2350.87,Mobile App,Completed
T0003193,A002648,2025-12-20 19:00:00,ATM Withdrawal,4731.38,ATM,Failed
T0003194,A005784,2025-01-08 20:00:00,UPI,10202.25,POS,Failed
T0003195,A003246,2025-03-22 04:00:00,Withdrawal,4920.71,Internet Banking,Completed
T0003196,A001155,2025-10-28 04:00:00,Card Payment,2397.45,Internet Banking,Completed
T0003197,A000723,2025-07-04 16:00:00,UPI,5704.58,Internet Banking,Failed
T0003198,A003847,2025-02-04 06:00:00,Deposit,2250.26,ATM,Failed
T0003199,A004383,2025-06-30 14:00:00,Transfer,501.77,POS,Completed
T0003200,A001247,2025-06-12 16:00:00,ATM Withdrawal,815.26,ATM,Completed
T0003201,A006988,2025-12-03 07:00:00,Card Payment,4367.64,ATM,Completed
T0003202,A006837,2025-02-10 09:00:00,ATM Withdrawal,8185.85,Mobile App,Completed
T0003203,A002888,2025-12-12 13:00:00,Withdrawal,2598.5,ATM,Completed
T0003204,A001738,2025-02-26 12:00:00,ATM Withdrawal,4896.24,ATM,Completed
T0003205,A001902,2025-06-21 14:00:00,Card Payment,13915.95,Mobile App,Completed
T0003206,A003427,2025-09-04 13:00:00,Transfer,6658.47,Branch,Completed
T0003207,A001877,2025-02-18 18:00:00,Withdrawal,1602.34,Internet Banking,Completed
T0003208,A005722,2025-07-25 17:00:00,Deposit,57850.02,Branch,Completed
T0003209,A006354,2025-04-29 00:00:00,UPI,11949.08,POS,Failed
T0003210,A000245,2025-07-28 18:00:00,Withdrawal,12998.94,Mobile App,Completed
T0003211,A004758,2025-10-11 21:00:00,Withdrawal,1150.13,ATM,Failed
T0003212,A002531,2025-04-13 21:00:00,ATM Withdrawal,2933.28,POS,Failed
T0003213,A006114,2025-08-07 20:00:00,Card Payment,2823.8,Mobile App,Completed
T0003214,A006905,2025-03-21 14:00:00,UPI,14495.83,Internet Banking,Completed
T0003215,A001828,2025-08-22 11:00:00,Card Payment,1986.9,ATM,Failed
T0003216,A005115,2025-02-02 16:00:00,ATM Withdrawal,4099.33,ATM,Failed
T0003217,A006688,2025-01-26 17:00:00,ATM Withdrawal,15997.02,ATM,Failed
T0003218,A003836,2025-10-15 20:00:00,ATM Withdrawal,2874.85,POS,Completed
T0003219,A000941,2025-10-22 09:00:00,ATM Withdrawal,8283.16,Branch,Completed
T0003220,A001615,2025-01-06 18:00:00,Deposit,30280.05,ATM,Completed
T0003221,A001677,2025-12-13 22:00:00,UPI,3388.82,Branch,Failed
T0003222,A002140,2025-03-02 23:00:00,ATM Withdrawal,1040.5,Internet Banking,Failed
T0003223,A000042,2025-01-15 10:00:00,ATM Withdrawal,7172.99,Internet Banking,Completed
T0003224,A005660,2025-11-06 09:00:00,Card Payment,6260.98,Branch,Completed
T0003225,A006854,2025-12-17 10:00:00,UPI,18663.87,ATM,Completed
T0003226,A002369,2025-10-22 05:00:00,ATM Withdrawal,5941.06,Branch,Completed
T0003227,A006354,2025-09-23 11:00:00,Transfer,14412.67,Mobile App,Completed
T0003228,A005590,2025-06-04 03:00:00,Card Payment,1863.93,Internet Banking,Failed
T0003229,A000621,2025-04-22 14:00:00,ATM Withdrawal,1867.67,Branch,Completed
T0003230,A001508,2025-07-27 22:00:00,Transfer,2768.75,Branch,Completed
T0003231,A004846,2025-09-10 03:00:00,Transfer,11950.3,Mobile App,Completed
T0003232,A005988,2025-01-01 15:00:00,UPI,10857.19,Mobile App,Failed
T0003233,A001039,2025-12-20 01:00:00,Withdrawal,5775.99,Mobile App,Completed
T0003234,A003949,2025-07-30 11:00:00,Withdrawal,24793.21,Mobile App,Completed
T0003235,A001606,2025-08-10 21:00:00,Withdrawal,3867.35,Branch,Completed
T0003236,A002866,2025-12-07 16:00:00,Card Payment,9828.9,ATM,Completed
T0003237,A006826,2025-03-20 12:00:00,Deposit,4093.71,Mobile App,Failed
T0003238,A006493,2025-12-06 13:00:00,UPI,625.32,Mobile App,Completed
T0003239,A001776,2025-04-26 01:00:00,ATM Withdrawal,719.73,POS,Completed
T0003240,A006276,2025-06-18 01:00:00,Deposit,3572.27,Mobile App,Completed
T0003241,A002837,2025-05-12 15:00:00,Withdrawal,4072.34,Mobile App,Failed
T0003242,A002346,2025-02-01 06:00:00,Transfer,5065.83,POS,Failed
T0003243,A003671,2025-06-12 17:00:00,Transfer,11254.8,Internet Banking,Failed
T0003244,A005174,2025-04-20 16:00:00,Deposit,1932.52,ATM,Failed
T0003245,A002224,2025-11-09 05:00:00,Transfer,1601.59,Branch,Completed
T0003246,A005920,2025-07-15 03:00:00,ATM Withdrawal,2092.55,POS,Completed
T0003247,A002824,2025-02-21 18:00:00,Card Payment,9122.53,POS,Completed
T0003248,A001726,2025-04-21 04:00:00,Card Payment,10560.05,Mobile App,Completed
T0003249,A006243,2025-11-26 17:00:00,Card Payment,12218.95,Branch,Completed
T0003250,A002386,2025-04-12 23:00:00,Withdrawal,20024.95,Branch,Completed
T0003251,A002884,2025-10-22 06:00:00,Card Payment,8671.88,POS,Completed
T0003252,A005729,2025-02-15 08:00:00,UPI,3263.91,ATM,Completed
T0003253,A006241,2025-05-22 13:00:00,Withdrawal,3103.25,Branch,Completed
T0003254,A004870,2025-07-19 14:00:00,Withdrawal,4690.8,POS,Completed
T0003255,A006167,2025-07-28 15:00:00,Withdrawal,1007.72,POS,Completed
T0003256,A003170,2025-02-11 12:00:00,Card Payment,2120.49,Internet Banking,Completed
T0003257,A003671,2025-11-08 18:00:00,Withdrawal,1770.62,Branch,Completed
T0003258,A004547,2025-07-15 19:00:00,UPI,3035.08,ATM,Completed
T0003259,A006216,2025-07-19 08:00:00,Transfer,5032.18,Branch,Completed
T0003260,A005449,2025-05-02 10:00:00,UPI,6850.99,Mobile App,Completed
T0003261,A003679,2025-01-10 22:00:00,Card Payment,1950.45,Internet Banking,Completed
T0003262,A002471,2025-12-25 20:00:00,Deposit,8918.51,Internet Banking,Completed
T0003263,A005836,2025-02-27 09:00:00,Withdrawal,4858.86,Branch,Failed
T0003264,A002629,2025-08-14 06:00:00,Deposit,7340.91,POS,Completed
T0003265,A001840,2025-12-12 23:00:00,Transfer,1310.62,POS,Completed
T0003266,A002461,2025-09-05 04:00:00,ATM Withdrawal,1201.59,Mobile App,Completed
T0003267,A006523,2025-02-19 19:00:00,UPI,7661.27,Internet Banking,Failed
T0003268,A001805,2025-06-24 03:00:00,UPI,6619.6,Internet Banking,Completed
T0003269,A001545,2025-01-21 20:00:00,Transfer,5510.59,Internet Banking,Completed
T0003270,A006486,2025-11-15 10:00:00,Transfer,5493.5,Branch,Failed
T0003271,A005103,2025-08-13 13:00:00,Withdrawal,3377.31,Internet Banking,Completed
T0003272,A000654,2025-03-23 16:00:00,UPI,8035.8,Branch,Completed
T0003273,A005641,2025-08-07 07:00:00,Transfer,6109.37,ATM,Completed
T0003274,A001350,2025-08-26 12:00:00,Deposit,7481.67,Mobile App,Completed
T0003275,A003958,2025-05-22 19:00:00,UPI,5851.35,Internet Banking,Completed
T0003276,A005295,2025-02-28 06:00:00,ATM Withdrawal,1101.24,ATM,Failed
T0003277,A004568,2025-06-26 22:00:00,ATM Withdrawal,45857.77,Internet Banking,Completed
T0003278,A002889,2025-05-07 23:00:00,Withdrawal,1106.59,POS,Completed
T0003279,A004438,2025-01-11 21:00:00,ATM Withdrawal,4851.82,POS,Completed
T0003280,A004324,2025-10-13 17:00:00,Transfer,1788.33,Mobile App,Completed
T0003281,A001799,2025-01-06 04:00:00,Withdrawal,2393.55,POS,Failed
T0003282,A000351,2025-10-12 08:00:00,Withdrawal,3006.34,ATM,Completed
T0003283,A006586,2025-01-15 04:00:00,Card Payment,998.02,Mobile App,Completed
T0003284,A002384,2025-12-24 11:00:00,Deposit,494.47,Branch,Completed
T0003285,A000997,2025-04-27 09:00:00,UPI,8991.34,POS,Completed
T0003286,A004576,2025-05-11 15:00:00,Transfer,2985.55,ATM,Completed
T0003287,A003729,2025-09-03 07:00:00,Deposit,20762.99,Internet Banking,Completed
T0003288,A005765,2025-07-25 09:00:00,Withdrawal,711.1,POS,Failed
T0003289,A000927,2025-09-22 00:00:00,Withdrawal,3328.03,Mobile App,Completed
T0003290,A001550,2025-05-14 23:00:00,UPI,4985.87,POS,Completed
T0003291,A002055,2025-11-14 15:00:00,Deposit,32214.88,POS,Completed
T0003292,A001201,2025-01-26 06:00:00,Transfer,4081.54,Branch,Failed
T0003293,A005593,2025-10-28 21:00:00,Withdrawal,3182.8,Branch,Completed
T0003294,A005043,2025-07-18 07:00:00,ATM Withdrawal,7254.01,Branch,Completed
T0003295,A003519,2025-05-26 20:00:00,Deposit,3999.86,Branch,Completed
T0003296,A003404,2025-08-11 13:00:00,Card Payment,4860.84,ATM,Failed
T0003297,A001012,2025-06-14 09:00:00,Transfer,2232.24,Branch,Completed
T0003298,A006667,2025-07-02 14:00:00,UPI,2010.25,Mobile App,Completed
T0003299,A000291,2025-08-05 23:00:00,Withdrawal,7410.8,POS,Failed
T0003300,A002781,2025-10-28 11:00:00,Transfer,3666.19,Internet Banking,Completed
T0003301,A005257,2025-12-25 08:00:00,Deposit,15872.89,Mobile App,Completed
T0003302,A000447,2025-01-13 03:00:00,Card Payment,28063.46,Mobile App,Completed
T0003303,A003186,2025-11-03 03:00:00,UPI,7215.58,Mobile App,Completed
T0003304,A005290,2025-05-09 16:00:00,UPI,14564.04,Branch,Completed
T0003305,A005035,2025-06-05 15:00:00,Withdrawal,5370.68,Branch,Completed
T0003306,A000581,2025-08-09 11:00:00,Transfer,8415.48,POS,Completed
T0003307,A002038,2025-05-15 10:00:00,UPI,3772.11,Branch,Failed
T0003308,A002576,2025-11-14 02:00:00,Withdrawal,602.74,POS,Failed
T0003309,A006010,2025-11-15 11:00:00,Transfer,15541.97,Branch,Completed
T0003310,A003760,2025-07-16 20:00:00,Card Payment,7673.07,ATM,Completed
T0003311,A001948,2025-03-20 05:00:00,Deposit,25225.91,Branch,Completed
T0003312,A001686,2025-09-03 09:00:00,ATM Withdrawal,2287.06,POS,Completed
T0003313,A006761,2025-02-09 04:00:00,UPI,3279.23,ATM,Completed
T0003314,A005742,2025-09-07 02:00:00,Transfer,1631.75,Mobile App,Completed
T0003315,A000470,2025-10-08 18:00:00,UPI,747.55,ATM,Failed
T0003316,A005770,2025-10-25 09:00:00,UPI,1152.23,ATM,Completed
T0003317,A001903,2025-11-03 07:00:00,UPI,959.73,POS,Completed
T0003318,A006941,2025-01-26 23:00:00,ATM Withdrawal,19819.78,Internet Banking,Completed
T0003319,A002351,2025-05-02 05:00:00,Card Payment,12623.28,Internet Banking,Completed
T0003320,A006200,2025-05-24 22:00:00,Deposit,2039.19,ATM,Completed
T0003321,A001869,2025-09-01 16:00:00,Transfer,2045.61,Branch,Completed
T0003322,A006403,2025-04-14 19:00:00,ATM Withdrawal,8309.6,Branch,Completed
T0003323,A001885,2025-01-12 16:00:00,Transfer,3364.88,Mobile App,Completed
T0003324,A000680,2025-09-08 05:00:00,Deposit,1822.83,Branch,Completed
T0003325,A002804,2025-05-02 20:00:00,Withdrawal,2175.13,Branch,Failed
T0003326,A001161,2025-11-07 20:00:00,UPI,13446.5,Mobile App,Completed
T0003327,A002700,2025-02-03 18:00:00,UPI,1774.85,Branch,Completed
T0003328,A005926,2025-08-31 00:00:00,Deposit,4799.3,Mobile App,Completed
T0003329,A001474,2025-06-10 14:00:00,Transfer,3825.09,ATM,Completed
T0003330,A005014,2025-04-13 07:00:00,ATM Withdrawal,5337.71,POS,Completed
T0003331,A000615,2025-11-30 07:00:00,Withdrawal,88973.12,Mobile App,Failed
T0003332,A005655,2025-02-26 11:00:00,Transfer,19241.78,Branch,Completed
T0003333,A006989,2025-03-24 04:00:00,Deposit,2256.62,Internet Banking,Completed
T0003334,A003062,2025-03-04 05:00:00,Deposit,10571.86,POS,Completed
T0003335,A002853,2025-09-11 00:00:00,Withdrawal,2941.99,Mobile App,Completed
T0003336,A001703,2025-02-05 03:00:00,Withdrawal,11647.7,Branch,Completed
T0003337,A003830,2025-09-13 22:00:00,UPI,13323.1,ATM,Completed
T0003338,A003901,2025-09-28 07:00:00,Transfer,10228.08,Mobile App,Completed
T0003339,A004237,2025-10-05 03:00:00,Transfer,1233.98,Branch,Failed
T0003340,A001428,2025-10-19 17:00:00,ATM Withdrawal,8117.34,Internet Banking,Completed
T0003341,A003033,2025-08-21 06:00:00,Card Payment,50712.27,ATM,Completed
T0003342,A005536,2025-05-14 21:00:00,Deposit,2263.81,Mobile App,Completed
T0003343,A001310,2025-12-22 12:00:00,Transfer,5664.48,Branch,Completed
T0003344,A005292,2025-11-03 10:00:00,Card Payment,7043.27,ATM,Failed
T0003345,A004984,2025-08-19 09:00:00,ATM Withdrawal,3772.25,Internet Banking,Completed
T0003346,A003264,2025-01-24 07:00:00,Deposit,7088.89,POS,Completed
T0003347,A005097,2025-09-05 12:00:00,UPI,415.06,POS,Completed
T0003348,A000202,2025-11-12 05:00:00,Transfer,16502.62,Mobile App,Completed
T0003349,A003602,2025-08-28 22:00:00,UPI,11508.17,Branch,Failed
T0003350,A000999,2025-10-09 08:00:00,UPI,33930.01,Mobile App,Failed
T0003351,A003214,2025-02-25 07:00:00,Card Payment,19016.05,Internet Banking,Failed
T0003352,A005421,2025-11-28 22:00:00,Card Payment,1503.68,POS,Completed
T0003353,A005692,2025-12-03 15:00:00,ATM Withdrawal,11355.41,Mobile App,Completed
T0003354,A003278,2025-11-17 16:00:00,UPI,832.83,Mobile App,Completed
T0003355,A000305,2025-01-24 18:00:00,Transfer,822.41,Branch,Completed
T0003356,A002251,2025-10-23 13:00:00,Transfer,9095.23,Internet Banking,Failed
T0003357,A004845,2025-02-11 09:00:00,UPI,12502.36,ATM,Completed
T0003358,A001268,2025-01-14 16:00:00,ATM Withdrawal,6141.37,ATM,Completed
